id,title,slug,cover,summary,mediaHash,live,userId,userName,displayName,avatar,createdAt,appreciationsReceivedTotal,responseCount,subscribed,state,dataHash,sticky
QXJ0aWNsZTozNzIzMQ,【多圖】自己動手給 Matters 做 Dark Mode,多圖-自己動手給-matters-做-dark-mode,https://assets.matters.news/embed/beac3f3d-5163-4cff-bd7c-19a60987e9be.gif,有時候深夜看文章，總感覺格外刺眼，到底爲什麼 Matters 沒有 Dark Mode 呢？抱着這樣的想法就在上次做的樣式中加入了這樣的功能。不過把整個 Matters 變成暗色調真的很麻煩呢，光是選色就很麻煩，加上 M...,bafyreib4up3cqad2k34l2nb5ghbvz6x4jekeedtciionmwlsvhl7fhtql4,FALSE,VXNlcjoyODU0MQ,Small_Ku,小古,https://assets.matters.news/avatar/bc9e6fc5-8346-4798-bff4-2c49d04bc0a1.png,2020-04-12T13:26:49Z,0,0,FALSE,active,QmefESHar2xXsyyN2isxhL98nEfCmHYTZBXanBYagPEcFB,FALSE
QXJ0aWNsZTozNzIzMw,记录脑海中的呼吸,记录脑海中的呼吸,https://assets.matters.news/embed/4442234d-731a-441f-86ad-7199065c0ec6.jpeg,二零二零年的春天，环境突然迫使人类长时间和自己相处。这种与世隔绝的状态反而让我有了良好的创作环境去思考、写作、和拍摄。于是，我想记录用图像记录最近的生活。公园，曾经是我们寻找新鲜空气的场所，一夜间变成了人类的“共同警备区”。,bafyreicnarhi4nwsefilifzcorp32sgi7gxru6zc2tv23bf363ppnrdsji,FALSE,VXNlcjoxNzM2NQ,wow1234,响响,https://assets.matters.news/avatar/7820051b-2eac-4b66-bd82-701ec9541d84.jpeg,2020-04-12T15:01:27Z,0,0,FALSE,active,QmNq6buPp1KXGXmxRYFh7YXEQtWT7NttmpPU5WpmD4Y4yn,FALSE
QXJ0aWNsZTozNzIzMg,畫畫，夢想，以及Matters新人打卡,畫畫-夢想-以及matters新人打卡,https://assets.matters.news/embed/2c89dfa0-bc92-4568-a3c8-ad89501b55bb.jpeg,來到Matters有段時間了，一開始只因想讀﻿@MollyZhang﻿ 被404的文章，追隨她的脚步，來到這裏，發現這裏時政話題討論格外熱烈，而且能感受到理性的討論居多。然而，我關心時政，卻不善和陌生人討論這類話題，一方...,bafyreica72p7pjgqtjecvohy5omgzfdh4sbw5lyhls7iccpwl3edqaoale,FALSE,VXNlcjo5MTEw,viner,Viner,https://assets.matters.news/avatar/a41b3989-1974-4a0a-9b93-1a6b12b1f3d0.png,2020-04-12T14:56:35Z,0,0,FALSE,active,QmYeDG4sDUggG95rmeXprujYMwJdggpBfN4nZj2pfmbZmU,FALSE
QXJ0aWNsZTozNzIzNA,【撐黃店日誌－飲食篇】基隆茶餐廳（太子）,撐黃店日誌-飲食篇-基隆茶餐廳-太子,https://assets.matters.news/embed/9a0a66d5-47c1-4e2b-be82-bfc0f4489738.jpeg,〔在仍有選擇的範疇，盡個人所能撐黃店，是此欄目的宗旨。如果閣下是同路人，不妨考慮光顧。〕 【此文寫於十一月初，有見報導說店鋪被執法單位玩針對，重新在此發佈舊文作分享】 離開旺角吃晚飯，本來想到位於山東街的別天神，想不到將...,bafyreiedsnamtnvc4okvs7htr5c2hcou7trfziwouxggg6ll4gmj6turli,FALSE,VXNlcjo3OTQz,shingster1412,過路人,https://assets.matters.news/avatar/cfa4535a-160f-4361-b161-98d877dd694b/logo.jpg,2020-04-12T15:16:23Z,0,0,FALSE,active,QmQE3KruunPPyyD8ZRFj3jPUrkSR5eoaRFBGQfMs8fyMQE,FALSE
QXJ0aWNsZTozNzIzNQ,我最想擁有的超能力：超級速度,我最想擁有的超能力-超級速度,https://assets.matters.news/embed/981b0b52-7cf9-4fd9-be8b-a824a74cd2c3.jpeg,我喜歡我的英雄學院，全民有超能力這個設定超酷，雖然有很多廢廢的超能力，但也有很棒很酷炫的超能力。其實從很久很久以前就想說想要的超能力，最方便的就是瞬移了，不過看了哈利波特，又覺得瞬移不過是魔法的其中一種能力，不如擁有一張...,bafyreigtfuax7n3qn3v6lnh73z6dcpvr5vlghpmasuyouaplc7myr5stee,FALSE,VXNlcjoyMTk4MA,dorisDC,非白,https://assets.matters.news/avatar/2345c446-ec09-402f-a2fd-043350665cd4.png,2020-04-12T15:40:56Z,5,0,FALSE,active,QmRjtkDNLBpyU2dGtZfnaYN6fYhZs2o3YN3K51xWDeJKYS,FALSE
QXJ0aWNsZTozNzIzOA,人类最后的价值,人类最后的价值,https://assets.matters.news/embed/1061792d-3549-4ea1-a31b-78251fef5ccb.jpeg,翻看网上关于职业、专业推荐的帖子，会发现一个现象，没有一个人会推荐自己所在的行业。没有一个行业是好的。所有的职业都一样，既累人，又烦人，工作时间长，社交压力大，还挣不到钱。还好有一些东西可以减轻人们的压力 仅仅几年前，程序员，特别是人工智能行业还被人交口称赞。,bafyreibd4tldcdul7s5ryybou6lolcwyehyebes4y4vqje53ntbkfrhwiu,FALSE,VXNlcjoxOTMwMQ,Kotri_Lv158,kotri,https://assets.matters.news/avatar/da57813a-b43e-4341-8d90-77df1dc6a0df.jpeg,2020-04-12T15:46:02Z,0,0,FALSE,active,QmSfAzqYo45NYwiSmr1yjsJwJ8bhizR9gypJ8kVCiPxGMv,FALSE
QXJ0aWNsZTozNzIzNw,民主的再想像——與唐鳳談流動民主 II,民主的再想像-與唐鳳談流動民主-ii,https://assets.matters.news/embed/dbd53e69-7f49-4d5b-8ddd-1bc5e977df24.jpeg,上期 &lt;與唐鳳談流動民主&gt; 刊出後，有讀者吐槽文章標題黨，整篇沒解釋到底何謂流動民主，搞得他得自行 Google。我直說抱歉，一個不小心坐上了唐鳳的人氣列車，她太精彩，沒開始談流動民主就用光版面了。,bafyreiflgxoqowotorkdhgns24hznm5du2cvo3342zohwgoc5cg5s77fb4,FALSE,VXNlcjoxNw,ckxpress,高重建,https://assets.matters.news/avatar/a7af3436-8d92-4c99-9703-cd6808e8318c/dccafe85cdd3bf304aced078d31b28f285068f2d50cffb754882ca4fffc27961.jpg,2020-04-12T15:44:10Z,1,0,FALSE,active,QmcEWUXDMPGgW1TRX9sDdUPVuQFg1T299Trudt354LDBJP,FALSE
QXJ0aWNsZTozNzIzNg,致禽兽：爸爸，我不是你的妈妈。,致禽兽-爸爸-我不是你的妈妈,https://assets.matters.news/embed/5a69c479-2afe-4875-ac68-801a288a880f.jpeg,「鲍毓明会突然掀开她的衣服，嗲着声音，叫星星『妈妈』，说自己是『宝宝』。」-- 南风窗报道  鲍毓明，天津大学工学学士，管理科学、工程学硕士；美国桥港大学计算机硕士。圈禁猥亵养女。,bafyreidm35eoxn6wcxvycy6jgrtna4uysz33kx7z4yn7p3yb4qge4xkx2e,FALSE,VXNlcjoxNjQxNA,tyl_wang,葛修塞漠,https://assets.matters.news/avatar/78d2989f-77d0-4a1c-b937-1cfa0d6a18fa.jpeg,2020-04-12T15:43:54Z,1,0,FALSE,active,QmVLt37eHLgLLmnzrtTFgYxvp3xjawYYhjtkV6nz2SftU1,FALSE
QXJ0aWNsZTozNzIzOQ,寄语中国小留学生,寄语中国小留学生,NA,除了工作中与大量毕业的中国留学生打交道外，我与7个中国留学生有直接联系。目前这7个孩子中，一个毕业后返回中国工作，两个毕业后留在当地工作，三个正在就读期间，一个毒品滥用死亡。中国海外留学生群体广受关注，且常有负面新闻传出。常言道，好事不出门，坏事传千里。,bafyreianmnauklu3hexwh3mfdtndi3g23pnzgtjrfdxhg6546og3h73rpe,FALSE,VXNlcjoyMDIwNQ,chineseuserfrom,一声长叹,https://assets.matters.news/avatar/ee880dcc-c98e-43f0-8173-cedf94cd68c5.jpeg,2020-04-12T15:55:19Z,0,0,FALSE,active,QmXjcAA7hHwruwB6wqRMTR9eFYeXZ6ad8RFRiF2t5uFAB6,FALSE
QXJ0aWNsZTozNzI0MA,在waneella的像素都市中体验侘寂的无常,在waneella的像素都市中体验侘寂的无常,https://assets.matters.news/embed/693b9ec0-a208-43b9-8673-0d8aab88840e.gif,俄罗斯像素艺术家waneella作品介绍及访谈waneella作品从像素艺术的简史说起 现代像素艺术从诞生至今似乎很难与电子游戏脱离开。毕竟对于在1995年之前出生并长大的人们来说，小时候玩过的电子游戏在视觉上大多是像素风格。,bafyreig4vefeproba4bixesscwxsehwcg7koio5zuwmsghk2cy7d7al2yy,FALSE,VXNlcjoxNDQxNg,Poppel,PoppelYang,https://assets.matters.news/avatar/e9daf531-3450-4915-a634-b93d934040c6.jpeg,2020-04-12T16:30:06Z,0,0,FALSE,active,QmPZzgP4J3u79k1TAQsUYWDx97h16sxXbofqe6v929X87z,FALSE
QXJ0aWNsZTozNzI0Mg,《财新》：他们打满全场,财新-他们打满全场,https://assets.matters.news/embed/4ad4e5cc-dcf9-4da1-90eb-bba9863afe17.jpeg,在一群精英医生带领下，武大中南医院于遭遇战及早预警，于相持战接管定点医院和最大方舱，于决战主持雷神山医院，以专业精神从头打到尾，并为避免下次公共卫生危机提供启示「1 月 2 日，两例不明原因肺炎患者的 SARS 检测都是阳性。,bafyreif6jz4xk4ipwl5fo74v3dsk6vnoh3spnj4agsrf3bbt3xvgo7okmm,FALSE,VXNlcjozNDAyMA,Aeolasia,传送门,https://assets.matters.news/avatar/6046f72e-740c-4da8-a4ee-ea8f054738da.jpeg,2020-04-12T16:43:02Z,0,0,FALSE,active,QmXth9brvmCGbgAk9qnWfdNSSv1CrPJ8pN3W9A5kAQii5N,FALSE
QXJ0aWNsZTozNzI0MQ,「Matters社区活动」十年 —— 致二十岁的自己,matters社区活动-十年-致二十岁的自己,https://assets.matters.news/embed/96c3ebf2-5a88-4f3c-8b9f-422a9048a16f.jpeg,我是如此平凡，就像浩瀚繁星里的一颗，并不耀眼，但我珍惜每一次闪烁。二十岁的我享受着真挚的友情， 也许时间会改变许多事情， 但定格在十年前的纯真记忆永远不会被删减；  二十岁的我品味着青春赐予我的自由， 奔跑在操场上， 穿...,bafyreibpuu5vyzg7o623zjpvkvamw5e4pvvhlwcw6qnwpkegab6ygppq2i,FALSE,VXNlcjoyMDA3Nw,mrspointm,mrspointm,https://assets.matters.news/avatar/002ee428-5e0b-4d83-b606-ff5eaea6a8bf.jpeg,2020-04-12T16:38:01Z,5,0,FALSE,active,QmcV6scGJ7dYAy6syy5Coz5dVV5pMu4XcTQpMSSW4mC8pF,FALSE
QXJ0aWNsZTozNzI0Mw,英国北爱尔兰贝尔法斯特W5科技馆一日游攻略,英国北爱尔兰贝尔法斯特w5科技馆一日游攻略,https://assets.matters.news/embed/4f11c249-005a-428f-81ef-0ea954d08ac2.jpeg,"去年复活节去了北爱尔兰贝尔法斯特 Belfast, 刚好整整一年了，今年因为疫情哪儿都去不了，于是翻开照片怀念一下一家旅行的日子。时间：2019年4月12日 地点：The Odyssey, 2 Queens Quay, ...",bafyreih2faxo26lu5pgn3qkyz57cuizykce3orfas5iscja2mvx2zhp5je,FALSE,VXNlcjoyNjM3Nw,justyy,justyy银行行长,https://assets.matters.news/avatar/3fd35914-13a2-4bf2-ba02-d7e5552f8be5.jpeg,2020-04-12T17:23:41Z,1,0,FALSE,active,QmNu2HuH2qfFkLDbuqKEbwjUT9Po2egxopb6TLBvB3aAdM,FALSE
QXJ0aWNsZTozNzI0NA,反共宣言,反共宣言,NA,《极权主义起源》一书的作者汉娜阿仑特在批判纳粹德国的同时也批判了犹太人的一些性质，除了指出犹太人在平时不关心政治以外，还着重提及了犹太人对纳粹的顺从。可见在极权暴力威胁之下，很多人的反应并不是什么特有的民族性而只是人的惰性。在极权专制下人们要如何反抗，这是每个生活在极权下的人都会思考的问题。,bafyreihdyz76rgtit6zvlqu377xetkblrstvhha6knwdi27jrbpemjetiy,FALSE,VXNlcjoyMDUyNw,idnodi,ss,https://assets.matters.news/avatar/1ffbe208-05e5-42d4-9b13-8ee0034158f9.png,2020-04-12T17:35:59Z,0,0,FALSE,active,QmRBC75WSiLaaQSy68EgDV6TD1GLpYwNjmU6jdMppLp9Y5,FALSE
QXJ0aWNsZTozNzI0NQ,自由民主和幸福美满的偏见,自由民主和幸福美满的偏见,NA,第二次世界大战结束了，世界被划分了以美国为首的阵营和苏联为首的阵营。这两个阵营对敌对方进行了各种各样的文化或者思想上的攻击。以美国为首的阵营，将苏联为首的社会主义国家政府渲染成盛行专制集体制度的统治阶级；以苏联为首的阵营，将美国为首的资本主义国家政府渲染成盛行帝国殖民制度的统治阶级。,bafyreihyq4ywwodi43nksbztgpexkiwv6za36qasyz3ppdelv7qv5wi6nu,FALSE,VXNlcjozNTIxMQ,Talk,聊聊想法,https://assets.matters.news/avatar/78cfd6f8-f060-4a38-9fbb-4f3bdb5dafc5.jpeg,2020-04-12T17:43:49Z,0,0,FALSE,active,QmWNj9hvNrtFamvGZQc87qmHytrQrrWki93PkSM67yuVhg,FALSE
QXJ0aWNsZTozNzI0Ng,<貓奴日常>牛牛驚魂記,貓奴日常-牛牛驚魂記,https://assets.matters.news/embed/93cdea3c-7ed7-48cf-918f-f642c9b3fe6c.jpeg,剛把牛牛帶回來給醫生初步檢查完後，因為牛牛還太小無法做詳細的檢查，三合一預防針也都還無法打，所以先把牛牛帶回家照顧了幾週，一直到她兩個月了才帶去檢查➕打預防針。醫生有提醒貓咪在打完預防針後的那幾天是重要的觀察期，要注意他...,bafyreihgapnzowk4yoi5sznj3ug4a7p3pt4vr2bqnlk4vgov2jm5o3yumy,FALSE,VXNlcjozMjg1Mg,likeeat1998,牛爸吃貨日誌,https://assets.matters.news/avatar/8a4bbb1e-64da-4792-b1cb-6951c77f5678.jpeg,2020-04-12T18:14:15Z,0,0,FALSE,active,QmPkd7xkMxtyC8te1C6SzPdhUxjxvA99rGUgh76VrCfUMB,FALSE
QXJ0aWNsZTozNzI1MA,《切爾諾貝爾的謊言與真相》,切爾諾貝爾的謊言與真相,https://assets.matters.news/embed/a05d3c33-53cd-4d21-9fb2-fd97d9099fc5.jpeg,HBO 投資拍攝的《 Chernobyl》（港譯：（港譯：切爾諾貝爾：傷心的兒童），紀錄了1986年4月26日凌晨的事故發生經過，還原了當時在核事故中，技術人員導致意外發生的細節經過，在網上獲得不少好評，讚賞其拍攝風格寫...,bafyreihuksbp3v6olfebl5n5cvowuatbu5ohokggi5v2oafaculpfgoudm,FALSE,VXNlcjozMjY2OQ,CheukC,綽絲CheukC,https://assets.matters.news/avatar/33b018f0-3308-45f2-ba2c-ed1cab754756.jpeg,2020-04-12T18:32:11Z,0,0,FALSE,active,QmWGmp1mLMiN2n6UrtvURFW4YL8R4HLHiW5p5iUKYWwZyu,FALSE
QXJ0aWNsZTozNzI0OA,我在纽约隔离的这些日子,我在纽约隔离的这些日子,https://assets.matters.news/embed/f42f300d-1484-4758-85a3-4cb8246c953c.png,电影「少年派的奇幻漂流」里，派为了对抗时间与遗忘，在船上刻下每天的日出日落。我掀起我的Murphy Bed，背后是光亮的白板材质。我开始记录自己每天入睡和起身的时间。与此同时参加了一个海外华人疫情写作营，在与导师同伴的交...,bafyreibtzaairk7tfn2w2czqtedq37qex3mtbmgwp4qz2zymyzkoeyv7wy,FALSE,VXNlcjozNDYzOQ,chitchy,栀子榴莲,https://assets.matters.news/avatar/9d4bd114-6bca-4b7e-8617-5a54d4302c81.png,2020-04-12T18:26:06Z,0,0,FALSE,active,Qmb17koqSQ4t25m34T6E12M5ZRgWaD2gxDTmgWEjUEZb64,FALSE
QXJ0aWNsZTozNzI0Nw,陈纯：举报、粉红狂潮，与体制外的极权主义,陈纯-举报-粉红狂潮-与体制外的极权主义,https://assets.matters.news/embed/ba793003-1e1d-40b4-b2d6-63778294083b.jpeg,野兽按：昨晚两点才睡，今天早上五点就醒了。醒来躺在床上刷端传媒，看了许多篇旧文。然后就刷到了陈纯的《陈纯：举报、粉红狂潮，与体制外的极权主义》，觉得非常到位。于是决定分享给更多的内地书友，顺便也介绍一下陈纯这位学人。,bafyreigqhf2xfu7q7p3okqihcwl4kcb4db3ll6t52lpj7tbouho3nmh4ba,FALSE,VXNlcjoyNjY0Ng,philosophia1979,野兽爱智慧,https://assets.matters.news/avatar/4fae418a-3782-418c-b124-e000ab94f7d3.jpeg,2020-04-12T18:24:12Z,0,0,FALSE,active,QmQoA6CdqeMemxkZHaxHdVEtHBrnQWkyk4ZH54hb7ksQmK,FALSE
QXJ0aWNsZTozNzI1Mg,高管涉嫌性侵“养女”事件：个人之恶与权力之病,高管涉嫌性侵-养女-事件-个人之恶与权力之病,https://assets.matters.news/embed/3ec2368d-d661-4f84-8421-e67d8fb8a0ea.jpeg,作者：冯希夷 日前，媒体（南风窗等）报道，上市公司高管鲍毓明涉嫌性侵养女长达三年之久，手段极其残忍。恶劣、无耻、非人，而出于尊重受害者的考量，我们在本文中不会叙述鲍毓明的任何作案细节。,bafyreicwgcggzykwpg7kopiizlcslks6xhsctjv6ripqoebdqcfwdto5zy,FALSE,VXNlcjoyMjk2Ng,wuyu,无隅,https://assets.matters.news/avatar/039183d3-113a-457b-910e-6569dd3a2499.png,2020-04-12T18:37:15Z,0,0,FALSE,active,QmSoQLvH3TW2GWzfaca4gYMjfPxtfthtah6eLJAB6mupc5,FALSE
QXJ0aWNsZTozNzI1MQ,關於禱告的愛情夢，你知道嗎?—如果,關於禱告的愛情夢-你知道嗎-如果,https://assets.matters.news/embed/12e01231-0974-4c82-9e4c-13a964cecae1.jpeg,白公主，從那一天直到了現在，仍然覺得如同作夢一般，女孩拿著婚紗照憶起曾經的那段愛情故事。Jacob Rank on Unsplash經歷過幾任交往的對象，其實每一次都曾想過有沒有一種可能，就是結婚。,bafyreie5r472r3y3tmo2kuhl3n226iervo25n7yj5kf2u2ehgyumxff5oy,FALSE,VXNlcjoyODUwOA,soulstore159,解憂工作室,https://assets.matters.news/avatar/74e292be-f159-48c4-8ee4-321b8929ed07.jpeg,2020-04-12T18:35:12Z,0,0,FALSE,active,QmXejVyS3uCsfg3KgTaSyEvxuZhvGEpFhj5MUxmj3QhKti,FALSE
QXJ0aWNsZTozNzI1Mw,從厚黑學聊聊中國的思想禁錮,從厚黑學聊聊中國的思想禁錮,https://assets.matters.news/embed/fda218d7-5392-43fc-a6aa-cbdf870a33c0.jpeg,幾年前，聽到妻子和她的表妹打電話，表妹夫工作中不太順利，遭到了領導的批評，海航的，說他不會辦事，讓他回家看看《厚黑學》。早就聽說過這本講面厚心黑的書，於是我就想，我這些年混的這麼慘，窮的叮當響，是不是因為臉皮不夠厚，心不夠黑？,bafyreiatc6zw2ptemuv57x4y7gle2h6qcoba7qggxarnftl7ksa7xiy6lu,FALSE,VXNlcjozNDg3OA,samemelody,白馬闖紅燈,https://assets.matters.news/avatar/db68ea45-c949-45cb-a502-e3a3f5706eb9.jpeg,2020-04-12T18:54:51Z,0,0,FALSE,active,QmajhHBQrWotTXw8egKyMdk6PJLtQD15kGt74L3TMf8Yqz,FALSE
QXJ0aWNsZTozNzI1NA,出差回來,出差回來,NA,她出差提前回來，剛進屋，就聽到屋外鑰匙開鎖聲，她決定給男朋友一個驚喜。她躲進臥室，打開衣櫃，藏身進去，開門聲響起，男朋友進屋了。她祈禱男朋友永遠不要打開衣櫃，因為她發現衣櫃里還有另一個女人，五花大綁，看上去已經死了好多天。,bafyreihzukknszielfbna7cqy5qmndrs6nrblgdnwk7zg6pctg4yuwdpay,FALSE,VXNlcjoyNjI0OA,Kongdupi,空肚皮,https://assets.matters.news/avatar/963866c5-1cf5-4eb6-bf4f-54b82c45a697.jpeg,2020-04-12T19:06:50Z,0,0,FALSE,active,QmUe4m4LQLYUtEwMx1bGWroFbvyiHs8zQhNnhGxFoNNLR8,FALSE
QXJ0aWNsZTozNzI1Ng,台湾为何做不得大陆的榜样？,台湾为何做不得大陆的榜样,https://assets.matters.news/embed/44fe62d2-d581-495b-ab12-1fd195e20310.jpeg,很多大陆人羡慕台湾，觉得台湾经济发达，政治民主。并且总喜欢举台湾的例子：你看人家台湾，资本主义民主宪政，乱了吗？废了吗？怎么大陆就不能搞呢？大陆要是搞了，也能跟台湾一样。这么说的人绝大多数都是历史盲，如果不是，那就是大骗子。,bafyreihxdqoupngopcilpubdsqae3vmq5lyt7evwid2vnmy76zw5xwf5pa,FALSE,VXNlcjoyNjcxMQ,JosefLi2,超级宇宙大和谐,https://assets.matters.news/avatar/e245ed4a-2388-4262-a201-39382efcb51e.jpeg,2020-04-12T19:50:56Z,0,0,FALSE,active,QmRvzrubYWfbsahSzK6c7jphwua4PxdmYHN7FzjEA677XF,FALSE
QXJ0aWNsZTozNzI1NQ,總要有人挺身而出,總要有人挺身而出,https://assets.matters.news/embed/3f425573-c0ff-4ca6-9124-c9c87a80b11c.jpeg,每週都會固定帶小孩回媽媽家住一晚，只為了不讓自己住的媽媽感到孤單。媽媽每週也很期待可以與孫女見面的時光，所以每週都會準備很多好吃的等著我們到來。她總愛對朋友說，說我對她付出，然後又會很酸的說弟弟們都不理會她。,bafyreicwntkbgi2qbfpviumndvbgs7xnk3ct7tfres3mkknaphwr747wke,FALSE,VXNlcjoyOTM1OA,lil5429,lil5429,https://assets.matters.news/avatar/ec372527-0642-40a2-9be7-0ec345e59f43.jpeg,2020-04-12T19:45:52Z,0,0,FALSE,active,Qmc8eNgzgJDqgQeS594HJWdd4Rvf6mASAS95gV1q9mkoMh,FALSE
QXJ0aWNsZTozNzI2MA,三种言论自由,三种言论自由,NA,在方方日记引发的一系列争议中，我们再次看到了一种“错位的对抗”：声音最大的意见是，方方日记不公正、不客观，为外国提供了抹黑中国的材料；而支持方方的很多人并没有直接的反驳这种说法，而是强调“问题不在于方方日记本身，而在于偌大的武汉城最后只留下以方方日记为代表的寥寥数语可作为记录”“...,bafyreidugr4fyd3nwgqvtuvcll2padyudu4nmwokuvdqiapjufqfjcnspe,FALSE,VXNlcjoxNzM4OQ,Edgehill,EdgeworthBox,https://assets.matters.news/avatar/3f608dda-2e15-4555-9cd1-89f4608e000e.jpeg,2020-04-12T19:58:42Z,0,0,FALSE,active,Qmb5NHqA285fXxTXEyP36dyyTXbwYCmBzxR5cM7PWwntR4,FALSE
QXJ0aWNsZTozNzI1OQ,在家里隔离-打乒乓球,在家里隔离-打乒乓球,NA,我相信响应政府号召在家隔离的大多数的我们觉得这样的日子都不好过。我们生活在北美，虽然还可以去市场买必需品，在网上买东西，去外面只需要离别人六尺就可以跑步或走路，但大多数的我们敢这么做吗？美国现在已是最多人感染和死亡的国家。美国和其他很多国家的数据已证实这种病毒比流感严重很多，死亡...,bafyreifb3aauyjii5aoznmbcv27er3e47orcpje4rzasfrykrin4hi656e,FALSE,VXNlcjoyNDE5OA,Maymay,Reader12,https://assets.matters.news/avatar/cf318828-8a28-49fa-8bb5-48d54a033ae5.jpeg,2020-04-12T19:55:55Z,0,0,FALSE,active,QmWq5SJAYn5f7QU3irtQ12RNfdk3dj7PD6SuZTkcnLFHWu,FALSE
QXJ0aWNsZTozNzI1OA,星球、宇宙、上帝之猜想,星球-宇宙-上帝之猜想,NA,六、猴子从地球上孕育出来时就是猴子，猿从地球上孕育出来就是猿，人从地球上孕育出来就是人，虽然猴子与猿，猿与人十分相像，但人并不是从猴子变成猿再变成人的。比如，猫和老虎相像，但老虎绝不是从猫变成的。狼和狗相像，但狼就是狼，狗就是狗。按照进化论，猴子因为劳动然后自立起来，然后使用工具，然后发明了火之类。,bafyreid65o6juhh426lzpyvludqg6zr67566jtkhivgg2okc6wgmtucbgq,FALSE,VXNlcjozMjU3Ng,QiuQQ,QiuQQ,https://assets.matters.news/avatar/9fcf677b-55ff-4ec7-9185-74714b3f3da1.jpeg,2020-04-12T19:55:51Z,0,0,FALSE,active,QmWrtZm7SvEhwWnLebFgye5rok16FXgWxKAUAUDt9zqoxD,FALSE
QXJ0aWNsZTozNzI1Nw,Matters Index 标签创立,matters-index-标签创立,NA,Hello world!,bafyreicuwzdxpjo5vpoidprq22ciw2voxjf5cw54yfosd7iaxgjftzeeri,FALSE,VXNlcjozMDUzOQ,ReadAndComment,Hymnsin读者号,https://assets.matters.news/avatar/52f977d1-66f8-4580-b3a8-adb36b3a2c61.png,2020-04-12T19:55:38Z,0,0,FALSE,active,QmSr2vUq8963epJ8fmBhLtUBsuFLCbBr4D1jYUBZprdLME,FALSE
QXJ0aWNsZTozNzI2Mg,超现实or超写实？,超现实or超写实,https://assets.matters.news/embed/0a519c78-34b4-49c5-8cc8-63924dd79cfe.jpeg,南非艺术家Jono Dry通过超现实主义艺术探索超写实，作品让人叹为观止。这位才华横溢的创意者自学了超现实主义和超写实主义的艺术风格，他的作品通常都是大尺度的。他通常在纸上或木板上使用石墨颜料。,bafyreibvi5zfnifvl67rzvw4l5paixgbdndssj64yotdvedawbf3n66kxq,FALSE,VXNlcjoyMDQ3Ng,plato,plato,https://assets.matters.news/avatar/51f76f3e-be3b-4148-a6f0-09982e24d175.jpeg,2020-04-12T20:10:34Z,5,0,FALSE,active,QmQkRwuwz7rYqJ2VyboFm3JKNRJJTRXLqUsjbF6L56AA1S,FALSE
QXJ0aWNsZTozNzI2MQ,為何我不想看許冠傑的全球直播？,為何我不想看許冠傑的全球直播,https://assets.matters.news/embed/bac962de-1a03-44a9-95af-1e63d67f2a21.jpeg,不能否認許冠傑的歌曾經陪伴我成長過，而且很多人都由他的歌曲、電視趣劇和電影中獲得不少歡樂，所以昨天許冠傑舉行的一場全球直播網上個人演唱會，吸引了過200萬的海內、外歌迷觀看，成績確實不俗，但如果昨天要我看直播，可以在關正傑和許冠傑之間選擇一個，我寧願揀關正傑！,bafyreibr4v26at7hatyt2nkxndpdbc42ejb3lod2ljx4ucv7p4lgltpicm,FALSE,VXNlcjoxOTk0Ng,vaigoup1906,vaigoup1906,https://assets.matters.news/avatar/07018f53-b1a7-472a-9e8e-09f6ba18960b.jpeg,2020-04-12T20:08:02Z,0,0,FALSE,active,QmbhV69o9sgANnThjQHz3Z5sxpHwC6Ncj8ebgQ5ewf1VRt,FALSE
QXJ0aWNsZTozNzI2NQ,泥,泥,NA,這是2015至2017年的一月份，西貢區某消防局旁的營地兩個小經歷。一 營地大門右邊就是一個大足球場，外圍就是一個跑步徑。天色正由昏黃轉為淡紫的傍晚時分，看到五六名草泥色衣著的男人在步操。晚飯後出來，遙看還在幾個黑影在旗杆下直立，紀律團體吧，童軍之類嗎？,bafyreibf5azdw2vhoedlwmecn34bltkh34xp43boajv2vqvyr74re3p6vy,FALSE,VXNlcjozMTIxNQ,ten_dimension,十方一念,https://assets.matters.news/avatar/06013437-6f19-4599-8017-bbde322d1157.png,2020-04-12T20:18:17Z,5,0,FALSE,active,Qmd6i3rDkKznkNpLZ5mZJadCvbTKgaTHztdVkR76Jf15ZS,FALSE
QXJ0aWNsZTozNzI2NA,科罗拉多的四月天,科罗拉多的四月天,https://assets.matters.news/embed/9a0b07a3-3f28-4ae4-bdb0-75c32300575d.png,小时候在天津，曾经听说过一句老话。叫做“四月的天，孩子的脸”。这句话可以来形容科罗拉多的天气。昨天还是华氏六十七度（摄氏二十度），今天就变成了二十二度（摄氏零下五度）。又下雪了。两天前参加100天挑战窗外照片的时候，刚刚...,bafyreiht4lx2n5lcda3biiz6pxbjagvu6tqoikrbwea2zju2k65tuovhtu,FALSE,VXNlcjoxOTc0OQ,lnakuma,xtan,https://assets.matters.news/avatar/b7ddc23a-ee85-452f-b834-40a1e00736ba.jpeg,2020-04-12T20:18:08Z,0,0,FALSE,active,QmVctYDoWqUfWRHaxeDtRFKBZUs8qEMj8Nnr4RdVPuiiXD,FALSE
